Match Day|MatchDate|Match Time(EST)|Match Time(WET)|Match Time(CET)|Match Time(EET)|Match Time(MSK)|Fixture|Stadium|Home Team|Home Goal|Home xg|Away Goal|Away xg|Away Team|Home SPI|Away SPI|Win Prob|Tie Prob|Loss Prob|Home Projected Goal|Away Projected Goal|Home nsxg|Away nsxg|Home Adjusted Goal|Away Adjusted Goal|Last Update Time|Stage|Status|State
2|2021/08/14|08/14/2021 10:00:00|08/14/2021 15:00:00|08/14/2021 16:00:00|08/14/2021 17:00:00|08/14/2021 17:00:00|Middlesbrough vs Bristol City|Riverside Stadium|Middlesbrough|2|2.17|1|0.99|Bristol City|44.54|33.05|0.52|0.2552|0.2248|1.64|0.99|0.83|1.0|2.1|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
2|2021/08/14|08/14/2021 10:00:00|08/14/2021 15:00:00|08/14/2021 16:00:00|08/14/2021 17:00:00|08/14/2021 17:00:00|Millwall vs Blackburn Rovers|The Den|Millwall|1|1.5|1|0.1|Blackburn Rovers|42.26|48.76|0.3403|0.2647|0.3949|1.31|1.44|1.45|0.52|1.05|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
2|2021/08/14|08/14/2021 10:00:00|08/14/2021 15:00:00|08/14/2021 16:00:00|08/14/2021 17:00:00|08/14/2021 17:00:00|Nottingham Forest vs Bournemouth|The City Ground|Nottingham Forest|1|0.63|2|0.49|Bournemouth|41.21|58.1|0.2351|0.26|0.505|1.0|1.6|1.19|0.65|1.05|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
2|2021/08/14|08/14/2021 10:00:00|08/14/2021 15:00:00|08/14/2021 16:00:00|08/14/2021 17:00:00|08/14/2021 17:00:00|Reading vs Preston North End|Select Car Leasing Stadium|Reading|2|1.83|1|1.52|Preston North End|43.29|40.8|0.4332|0.2711|0.2957|1.44|1.15|1.58|1.09|2.1|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
2|2021/08/14|08/14/2021 10:00:00|08/14/2021 15:00:00|08/14/2021 16:00:00|08/14/2021 17:00:00|08/14/2021 17:00:00|West Brom vs Luton Town|The Hawthorns|West Brom|3|1.95|2|1.79|Luton Town|51.4|41.58|0.5267|0.252|0.2213|1.68|1.0|1.77|0.71|3.15|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
2|2021/08/14|08/14/2021 15:00:00|08/14/2021 20:00:00|08/14/2021 21:00:00|08/14/2021 22:00:00|08/14/2021 22:00:00|Swansea City vs Sheffield Utd|Swansea.com Stadium|Swansea City|0|0.32|0|1.14|Sheffield Utd|42.64|55.37|0.2769|0.2619|0.4612|1.14|1.55|0.77|0.89|0.0|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/17|08/17/2021 14:45:00|08/17/2021 19:45:00|08/17/2021 20:45:00|08/17/2021 21:45:00|08/17/2021 21:45:00|Barnsley vs Luton Town|Oakwell|Barnsley|0|0.81|1|0.51|Luton Town|47.03|41.65|0.4666|0.2782|0.2552|1.42|0.98|1.39|0.7|0.0|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/17|08/17/2021 14:45:00|08/17/2021 19:45:00|08/17/2021 20:45:00|08/17/2021 21:45:00|08/17/2021 21:45:00|Blackpool vs Coventry City|Bloomfield Road|Blackpool|0|1.88|1|1.96|Coventry City|33.26|41.47|0.3372|0.2804|0.3823|1.2|1.29|1.44|1.77|0.0|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/17|08/17/2021 14:45:00|08/17/2021 19:45:00|08/17/2021 20:45:00|08/17/2021 21:45:00|08/17/2021 21:45:00|Huddersfield Town vs Preston North End|John Smith's Stadium|Huddersfield Town|1|0.25|0|0.53|Preston North End|36.92|40.45|0.3769|0.2764|0.3467|1.31|1.25|0.6|1.18|1.05|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/17|08/17/2021 14:45:00|08/17/2021 19:45:00|08/17/2021 20:45:00|08/17/2021 21:45:00|08/17/2021 21:45:00|Millwall vs Fulham|The Den|Millwall|1|0.4|2|2.53|Fulham|43.2|62.8|0.2063|0.239|0.5546|1.01|1.81|0.84|2.07|1.05|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/17|08/17/2021 14:45:00|08/17/2021 19:45:00|08/17/2021 20:45:00|08/17/2021 21:45:00|08/17/2021 21:45:00|Peterborough United vs Cardiff City|Weston Homes Stadium|Peterborough United|2|1.14|2|1.13|Cardiff City|33.77|49.27|0.2669|0.2602|0.4729|1.12|1.58|0.97|1.91|2.1|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/17|08/17/2021 14:45:00|08/17/2021 19:45:00|08/17/2021 20:45:00|08/17/2021 21:45:00|08/17/2021 21:45:00|Swansea City vs Stoke City|Swansea.com Stadium|Swansea City|1|0.48|3|2.33|Stoke City|42.45|47.37|0.3533|0.2933|0.3534|1.16|1.16|0.92|1.59|1.05|3.15|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/17|08/17/2021 15:00:00|08/17/2021 20:00:00|08/17/2021 21:00:00|08/17/2021 22:00:00|08/17/2021 22:00:00|Reading vs Bristol City|Select Car Leasing Stadium|Reading|2|0.94|3|1.86|Bristol City|43.65|33.03|0.5139|0.2477|0.2384|1.72|1.09|1.35|1.53|2.1|3.15|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/18|08/18/2021 14:45:00|08/18/2021 19:45:00|08/18/2021 20:45:00|08/18/2021 21:45:00|08/18/2021 21:45:00|Birmingham City vs Bournemouth|St. Andrew's Stadium|Birmingham City|0|0.42|2|0.73|Bournemouth|41.95|57.61|0.2423|0.261|0.4967|1.03|1.58|0.67|0.77|0.0|1.67|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/18|08/18/2021 14:45:00|08/18/2021 19:45:00|08/18/2021 20:45:00|08/18/2021 21:45:00|08/18/2021 21:45:00|Hull City vs Derby County|The MKM Stadium|Hull City|0|0.53|1|1.74|Derby County|35.68|40.28|0.3671|0.2796|0.3533|1.27|1.24|0.88|0.93|0.0|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/18|08/18/2021 14:45:00|08/18/2021 19:45:00|08/18/2021 20:45:00|08/18/2021 21:45:00|08/18/2021 21:45:00|Middlesbrough vs Queens Park Rangers|Riverside Stadium|Middlesbrough|2|1.83|3|0.48|Queens Park Rangers|44.56|46.09|0.3937|0.269|0.3373|1.4|1.27|1.1|0.77|1.89|3.15|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/18|08/18/2021 14:45:00|08/18/2021 19:45:00|08/18/2021 20:45:00|08/18/2021 21:45:00|08/18/2021 21:45:00|Nottingham Forest vs Blackburn Rovers|The City Ground|Nottingham Forest|1|0.52|2|0.93|Blackburn Rovers|41.63|47.75|0.3481|0.2822|0.3697|1.21|1.26|0.49|0.75|1.05|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
3|2021/08/18|08/18/2021 15:00:00|08/18/2021 20:00:00|08/18/2021 21:00:00|08/18/2021 22:00:00|08/18/2021 22:00:00|West Brom vs Sheffield Utd|The Hawthorns|West Brom|4|2.45|0|0.52|Sheffield Utd|51.4|55.42|0.3724|0.2586|0.369|1.44|1.43|1.34|0.68|4.2|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/20|08/20/2021 14:45:00|08/20/2021 19:45:00|08/20/2021 20:45:00|08/20/2021 21:45:00|08/20/2021 21:45:00|Bristol City vs Swansea City|Ashton Gate|Bristol City|0|1.57|1|0.99|Swansea City|34.49|40.64|0.3577|0.2737|0.3686|1.29|1.31|1.77|0.45|0.0|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 07:30:00|08/21/2021 12:30:00|08/21/2021 13:30:00|08/21/2021 14:30:00|08/21/2021 14:30:00|Queens Park Rangers vs Barnsley|Kiyan Prince Foundation Stadium|Queens Park Rangers|2|1.45|2|1.69|Barnsley|46.08|46.49|0.4091|0.2762|0.3146|1.37|1.17|1.38|1.76|2.1|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Blackburn Rovers vs West Brom|Ewood Park|Blackburn Rovers|1|1.26|2|3.91|West Brom|48.43|53.95|0.3499|0.2562|0.3939|1.41|1.51|1.09|2.17|1.05|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Bournemouth vs Blackpool|Vitality Stadium|Bournemouth|2|1.43|2|1.07|Blackpool|57.93|32.85|0.6857|0.1993|0.115|2.09|0.71|0.83|1.89|2.1|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Cardiff City vs Millwall|Cardiff City Stadium|Cardiff City|3|2.84|1|1.08|Millwall|49.02|42.48|0.4852|0.2608|0.254|1.58|1.07|1.82|1.25|2.83|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Coventry City vs Reading|The Coventry Building Society Arena|Coventry City|2|2.27|1|1.04|Reading|41.92|42.05|0.4081|0.2678|0.3241|1.43|1.25|2.73|0.9|2.1|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Derby County vs Middlesbrough|Pride Park Stadium|Derby County|0|0.45|0|0.9|Middlesbrough|41.27|44.6|0.3755|0.2871|0.3374|1.24|1.16|0.45|1.45|0.0|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Fulham vs Hull City|Craven Cottage|Fulham|2|1.3|0|0.27|Hull City|63.53|34.73|0.7284|0.1764|0.0951|2.29|0.69|2.06|0.6|2.1|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Luton Town vs Birmingham City|Kenilworth Road|Luton Town|0|1.92|5|3.13|Birmingham City|42.15|41.52|0.4075|0.2936|0.2989|1.25|1.03|0.85|1.33|0.0|4.44|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Preston North End vs Peterborough United|Deepdale|Preston North End|1|1.31|0|1.41|Peterborough United|40.51|34.0|0.4739|0.2735|0.2526|1.46|0.99|1.65|1.44|1.05|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Sheffield Utd vs Huddersfield Town|Bramall Lane|Sheffield Utd|1|1.13|2|1.22|Huddersfield Town|52.94|36.88|0.5797|0.2381|0.1822|1.8|0.9|1.88|0.33|1.05|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
4|2021/08/21|08/21/2021 10:00:00|08/21/2021 15:00:00|08/21/2021 16:00:00|08/21/2021 17:00:00|08/21/2021 17:00:00|Stoke City vs Nottingham Forest|bet365 Stadium|Stoke City|1|1.01|0|0.09|Nottingham Forest|49.27|40.96|0.485|0.2848|0.2302|1.39|0.86|2.21|0.2|1.05|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 07:30:00|08/28/2021 12:30:00|08/28/2021 13:30:00|08/28/2021 14:30:00|08/28/2021 14:30:00|Cardiff City vs Bristol City|Cardiff City Stadium|Cardiff City|1|0.66|2|0.61|Bristol City|49.99|34.81|0.572|0.231|0.197|1.89|1.02|2.13|0.95|1.05|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 07:30:00|08/28/2021 12:30:00|08/28/2021 13:30:00|08/28/2021 14:30:00|08/28/2021 14:30:00|Derby County vs Nottingham Forest|Pride Park Stadium|Derby County|1|1.12|1|0.62|Nottingham Forest|40.51|39.86|0.3959|0.3109|0.2932|1.14|0.93|1.09|0.66|1.05|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Barnsley vs Birmingham City|Oakwell|Barnsley|1|0.29|1|2.9|Birmingham City|46.99|44.32|0.4307|0.292|0.2772|1.29|0.98|0.51|1.84|1.05|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Fulham vs Stoke City|Craven Cottage|Fulham|3|3.7|0|1.05|Stoke City|63.68|50.38|0.5653|0.2444|0.1903|1.74|0.9|1.24|1.28|3.12|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Huddersfield Town vs Reading|John Smith's Stadium|Huddersfield Town|4|2.54|0|0.72|Reading|37.71|40.71|0.3819|0.2658|0.3522|1.4|1.34|1.2|0.98|4.2|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Hull City vs Bournemouth|The MKM Stadium|Hull City|0|0.61|0|0.94|Bournemouth|34.52|55.95|0.2092|0.2423|0.5485|1.0|1.77|0.19|1.45|0.0|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Luton Town vs Sheffield Utd|Kenilworth Road|Luton Town|0|0.81|0|0.47|Sheffield Utd|39.37|52.06|0.2865|0.2614|0.4521|1.18|1.55|0.91|1.03|0.0|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Middlesbrough vs Blackburn Rovers|Riverside Stadium|Middlesbrough|1|0.69|1|0.38|Blackburn Rovers|45.33|46.89|0.3927|0.2729|0.3344|1.37|1.24|1.17|0.83|1.05|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Millwall vs Blackpool|The Den|Millwall|2|1.4|1|1.1|Blackpool|41.59|34.7|0.4738|0.2657|0.2605|1.53|1.06|2.4|0.39|1.68|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Preston North End vs Swansea City|Deepdale|Preston North End|3|0.93|1|0.58|Swansea City|40.43|40.34|0.4095|0.2916|0.2989|1.26|1.04|1.54|0.52|3.15|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 10:00:00|08/28/2021 15:00:00|08/28/2021 16:00:00|08/28/2021 17:00:00|08/28/2021 17:00:00|Queens Park Rangers vs Coventry City|Kiyan Prince Foundation Stadium|Queens Park Rangers|2|0.68|0|1.34|Coventry City|45.62|43.25|0.4411|0.2597|0.2992|1.55|1.23|0.86|1.12|1.96|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
5|2021/08/28|08/28/2021 15:00:00|08/28/2021 20:00:00|08/28/2021 21:00:00|08/28/2021 22:00:00|08/28/2021 22:00:00|Peterborough United vs West Brom|Weston Homes Stadium|Peterborough United|0|0.17|1|2.28|West Brom|34.09|55.58|0.208|0.2325|0.5595|1.06|1.88|0.44|1.55|0.0|1.05|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
6|2021/09/10|09/10/2021 15:00:00|09/10/2021 20:00:00|09/10/2021 21:00:00|09/10/2021 22:00:00|09/10/2021 22:00:00|Birmingham City vs Derby County|St. Andrew's Stadium|Birmingham City|2|1.21|0|0.33|Derby County|46.4|40.65|0.4572|0.2914|0.2515|1.32|0.9|0.69|0.59|1.83|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
6|2021/09/11|09/11/2021 10:00:00|09/11/2021 15:00:00|09/11/2021 16:00:00|09/11/2021 17:00:00|09/11/2021 17:00:00|Blackburn Rovers vs Luton Town|Ewood Park|Blackburn Rovers|2|1.41|2|1.9|Luton Town|46.77|39.61|0.4868|0.262|0.2512|1.57|1.05|0.98|1.87|2.1|2.1|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
6|2021/09/11|09/11/2021 10:00:00|09/11/2021 15:00:00|09/11/2021 16:00:00|09/11/2021 17:00:00|09/11/2021 17:00:00|Blackpool vs Fulham|Bloomfield Road|Blackpool|1|0.44|0|0.84|Fulham|34.14|64.82|0.1407|0.2019|0.6574|0.88|2.14|0.22|2.4|1.05|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
6|2021/09/11|09/11/2021 10:00:00|09/11/2021 15:00:00|09/11/2021 16:00:00|09/11/2021 17:00:00|09/11/2021 17:00:00|Bournemouth vs Barnsley|Vitality Stadium|Bournemouth|3|2.7|0|0.04|Barnsley|56.03|44.93|0.5481|0.2556|0.1963|1.64|0.87|2.26|0.36|2.84|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
6|2021/09/11|09/11/2021 10:00:00|09/11/2021 15:00:00|09/11/2021 16:00:00|09/11/2021 17:00:00|09/11/2021 17:00:00|Bristol City vs Preston North End|Ashton Gate|Bristol City|0|0.34|0|0.85|Preston North End|35.6|41.57|0.3556|0.2763|0.368|1.27|1.29|0.83|1.72|0.0|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
6|2021/09/11|09/11/2021 10:00:00|09/11/2021 15:00:00|09/11/2021 16:00:00|09/11/2021 17:00:00|09/11/2021 17:00:00|Coventry City vs Middlesbrough|The Coventry Building Society Arena|Coventry City|2|2.53|0|0.82|Middlesbrough|43.18|45.4|0.3849|0.2884|0.3267|1.25|1.12|1.7|0.93|1.58|0.0|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
6|2021/09/11|09/11/2021 10:00:00|09/11/2021 15:00:00|09/11/2021 16:00:00|09/11/2021 17:00:00|09/11/2021 17:00:00|Reading vs Queens Park Rangers|Select Car Leasing Stadium|Reading|3|1.45|3|2.36|Queens Park Rangers|38.44|45.66|0.3526|0.2516|0.3958|1.46|1.56|1.26|1.54|2.98|3.15|2022-02-13 11:05:21|REGULAR_SEASON|FULL_TIME|
